step,adaptation_signal,complexity_metric,neurons,pattern_recognition_score,field_coherence_score,structural_complexity_score,higher_order_dynamics,mathematical_reasoning_consistency,quantum_field_performance,learning_rate,qbe_balance,energy_balance,coherence_loss,einstein_correction,feynman_damping,cimm_kl_divergence,cimm_jensen_shannon,cimm_wasserstein,cimm_qwcs,cimm_entropy,prediction,actual,mathematical_complexity,reasoning_consistency,higher_order_performance
22,0.11020856350660324,0.3335822427878157,28,0.5273536385392382,0.5,0.0,0.5,0.9999999999999116,0.4582060915617626,3.000000106112566e-05,1.0492966175079346,0.003217020072042942,0.0,tensor(1.),0.10499870032072067,0.0,0.0,0.0,0.5,0,0.07085263,1.0175631,,,
23,0.10757727921009064,0.3335820706735831,28,0.5269608938614165,0.5,0.0,0.5,0.9999999999999383,0.45808826815841874,2.9999999242136255e-05,1.0497727394104004,0.003225166816264391,0.0,tensor(1.),0.10244525969028473,0.0,0.0,0.0,0.5,0,0.07090293,1.0183595,,,
24,0.10527060180902481,0.33358186435070825,28,0.526568419728476,0.5,0.0,0.5,0.999999999999948,0.4579705259185376,2.9999999242136255e-05,1.0502780675888062,0.003233291208744049,0.0,tensor(1.),0.10020032525062561,0.0,0.0,0.0,0.5,0,0.070953265,1.019156,,,
25,0.1032443419098854,0.33358174230088483,28,0.5261764472692493,0.5,0.0,0.5,0.9999999999999338,0.45785293418076817,2.9999999242136255e-05,1.0508087873458862,0.0032413944136351347,0.0,tensor(1.),0.09822196513414383,0.0,0.0,0.0,0.5,0,0.07100364,1.019952,,,
26,0.10146138817071915,0.3335815846745391,28,0.5257847778162484,0.5,0.0,0.5,0.9999999999999167,0.4577354333448662,2.9999999242136255e-05,1.05136239528656,0.0032494785264134407,0.0,tensor(1.),0.09647485613822937,0.0,0.0,0.0,0.5,0,0.07105406,1.0207481,,,
27,0.09989020973443985,0.33358146221144125,28,0.525393542944192,0.5,0.0,0.5,0.9999999999999301,0.4576180628832507,2.9999999242136255e-05,1.051936149597168,0.0032575433142483234,0.0,tensor(1.),0.0949290320277214,0.0,0.0,0.0,0.5,0,0.071104504,1.021544,,,
28,0.09850398451089859,0.333581326645799,28,0.5250026434420529,0.5,0.0,0.5,0.9999999999999407,0.45750079303261,2.9999999242136255e-05,1.052527666091919,0.003265591338276863,0.0,tensor(1.),0.09355899691581726,0.0,0.0,0.0,0.5,0,0.07115499,1.0223397,,,
29,0.09727974236011505,0.33358120115008205,28,0.5246121447289244,0.5,0.0,0.5,0.9999999999999529,0.4573836434186726,2.9999999242136255e-05,1.0531352758407593,0.0032736225984990597,0.0,tensor(1.),0.09234285354614258,0.0,0.0,0.0,0.5,0,0.071205504,1.0231352,,,
30,0.09619781374931335,0.33358108511311,28,1.0,0.5,0.0,0.5,0.9999999999999547,0.45726660406620867,2.9999999242136255e-05,1.0537570714950562,0.003281638491898775,0.0,tensor(1.),0.09126189351081848,0.0,0.0,0.0,0.5,0,0.07125606,1.0239305,0.33358100182376804,"{'pattern_recognition_score': 0.9999999604475189, 'field_coherence_score': 6.35081222193607e-08, 'structural_complexity_score': 0.04692229624187914, 'higher_order_dynamics': 0.9931149482727051, 'mathematical_reasoning_consistency': 0.9999999999999678, 'quantum_field_performance': 0.5583517055005646}",0.9999999999998228
31,0.09524103999137878,0.33358100182376804,28,0.5238322495731136,0.5,0.0,0.5,0.9999999999999678,0.4571496748719309,2.9999999242136255e-05,1.0543912649154663,0.0032896397169679403,0.0,tensor(1.),0.0902998074889183,0.0,0.0,0.0,0.5,0,0.07130663,1.0247258,,,
32,0.09439477324485779,0.33358092691632923,28,0.5234428851044087,0.5,0.0,0.5,0.9999999999999798,0.4570328655313206,2.9999999242136255e-05,1.0550369024276733,0.0032976283691823483,0.0,tensor(1.),0.08944263309240341,0.0,0.0,0.0,0.5,0,0.07135724,1.0255208,,,
33,0.09364613145589828,0.3335808121832088,28,0.5230539033513459,0.5,0.0,0.5,0.9999999999999887,0.45691617100540266,2.9999999242136255e-05,1.055692434310913,0.0033056046813726425,0.0,tensor(1.),0.08867811411619186,0.0,0.0,0.0,0.5,0,0.071407884,1.0263157,,,
34,0.09298398345708847,0.33358070492977276,28,0.5226652387666505,0.5,0.0,0.5,0.9999999999999902,0.4567995716299942,2.9999999242136255e-05,1.0563569068908691,0.003313569352030754,0.0,tensor(1.),0.08799565583467484,0.0,0.0,0.0,0.5,0,0.071458556,1.0271105,,,
35,0.09239853173494339,0.3335806285322178,28,0.5222769237416711,0.5,0.0,0.5,0.9999999999999829,0.4566830771224996,2.9999999242136255e-05,1.0570296049118042,0.003321523778140545,0.0,tensor(1.),0.08738592267036438,0.0,0.0,0.0,0.5,0,0.07150926,1.0279051,,,
36,0.09188120067119598,0.3335806064540521,28,0.5218890391772271,0.5,0.0,0.5,0.9999999999999769,0.4565667117531658,2.9999999242136255e-05,1.0577090978622437,0.0033294674940407276,0.0,tensor(1.),0.08684078603982925,0.0,0.0,0.0,0.5,0,0.07155998,1.0286995,,,
37,0.09142444282770157,0.33358054297859785,28,0.5215015844404854,0.5,0.0,0.5,0.9999999999999811,0.4564504753321438,2.9999999242136255e-05,1.0583949089050293,0.0033374037593603134,0.0,tensor(1.),0.08635304123163223,0.0,0.0,0.0,0.5,0,0.07161074,1.0294937,,,
38,0.09102170169353485,0.33358046165667476,28,0.5211143970372184,0.5,0.0,0.5,0.9999999999999896,0.4563343191111645,2.9999999242136255e-05,1.0590866804122925,0.0033453311771154404,0.0,tensor(1.),0.0859164446592331,0.0,0.0,0.0,0.5,0,0.071661524,1.0302879,,,
39,0.09066707640886307,0.3335804336937145,28,0.5207276225174661,0.5,0.0,0.5,0.9999999999999916,0.456218286755239,2.9999999242136255e-05,1.0597834587097168,0.0033532511442899704,0.0,tensor(1.),0.08552539348602295,0.0,0.0,0.0,0.5,0,0.07171234,1.0310818,,,
40,0.09035538136959076,0.3335803872731049,28,1.0,0.5,0.0,0.5,0.9999999999999916,0.4561023587308271,2.9999999242136255e-05,1.060484766960144,0.003361165290698409,0.0,tensor(1.),0.08517496287822723,0.0,0.0,0.0,0.5,0,0.07176319,1.0318756,0.33358034603297715,"{'pattern_recognition_score': 0.9999185839628193, 'field_coherence_score': 1.9052016797632259e-07, 'structural_complexity_score': 0.04671948727826472, 'higher_order_dynamics': 0.993008017539978, 'mathematical_reasoning_consistency': 0.9999999999999933, 'quantum_field_performance': 0.5582707229055368}",0.999999999999962
41,0.09008201211690903,0.33358034603297715,28,0.5199552132083349,0.5,0.0,0.5,0.9999999999999933,0.4559865639624998,2.9999999242136255e-05,1.061189889907837,0.003369072452187538,0.0,tensor(1.),0.08486080169677734,0.0,0.0,0.0,0.5,0,0.07181406,1.0326692,,,
42,0.08984296023845673,0.3335803335241508,28,0.5195695615003323,0.5,0.0,0.5,0.9999999999999969,0.4558708684500994,2.9999999242136255e-05,1.0618988275527954,0.003376974491402507,0.0,tensor(1.),0.08457905054092407,0.0,0.0,0.0,0.5,0,0.07186496,1.0334626,,,
43,0.08963456749916077,0.33358025420457127,28,0.5191842404468251,0.5,0.0,0.5,0.9999999999999984,0.4557552721340474,2.9999999242136255e-05,1.0626109838485718,0.003384871408343315,0.0,tensor(1.),0.08432627469301224,0.0,0.0,0.0,0.5,0,0.071915895,1.034256,,,
44,0.08945362269878387,0.33358020323794335,28,0.5187993300626441,0.5,0.0,0.5,0.9999999999999978,0.45563979901879303,2.9999999242136255e-05,1.0633260011672974,0.0033927636686712503,0.0,tensor(1.),0.0840994119644165,0.0,0.0,0.0,0.5,0,0.07196686,1.0350492,,,
45,0.08929727226495743,0.33358022813335997,28,0.5184147817349531,0.5,0.0,0.5,0.9999999999999949,0.4555244345204854,2.9999999242136255e-05,1.064043402671814,0.0034006524365395308,0.0,tensor(1.),0.08389576524496078,0.0,0.0,0.0,0.5,0,0.07201785,1.0358422,,,
46,0.08916297554969788,0.3335802095069085,28,0.5180305951223247,0.5,0.0,0.5,0.9999999999999949,0.45540917853669693,2.9999999242136255e-05,1.0647633075714111,0.0034085384104400873,0.0,tensor(1.),0.08371292054653168,0.0,0.0,0.0,0.5,0,0.07206887,1.036635,,,
47,0.08904842287302017,0.3335801948967856,28,0.5176468497412448,0.5,0.0,0.5,0.999999999999996,0.455294054922373,2.9999999242136255e-05,1.0654851198196411,0.0034164218232035637,0.0,tensor(1.),0.08354867994785309,0.0,0.0,0.0,0.5,0,0.07211993,1.0374277,,,
48,0.08895159512758255,0.3335801602865104,28,0.5172634332604645,0.5,0.0,0.5,0.9999999999999989,0.4551790299781393,2.9999999242136255e-05,1.0662087202072144,0.003424303140491247,0.0,tensor(1.),0.0834011510014534,0.0,0.0,0.0,0.5,0,0.07217102,1.0382202,,,
49,0.08887065947055817,0.33358012945973314,28,0.5168803454812463,0.5,0.0,0.5,0.9999999999999996,0.45506410364437383,2.9999999242136255e-05,1.0669339895248413,0.003432182129472494,0.0,tensor(1.),0.08326858282089233,0.0,0.0,0.0,0.5,0,0.072222136,1.0390126,,,
50,0.08880402147769928,0.33358014992554674,28,1.0,0.5,0.0,0.5,0.9999999999999987,0.4549492854017892,2.9999999242136255e-05,1.0676608085632324,0.003440059255808592,0.0,tensor(1.),0.08314945548772812,0.0,0.0,0.0,0.5,0,0.072273284,1.0398048,0.33358015004196206,"{'pattern_recognition_score': 0.9999820907597136, 'field_coherence_score': 0.0, 'structural_complexity_score': 0.04655006415250878, 'higher_order_dynamics': 0.9928996562957764, 'mathematical_reasoning_consistency': 0.9999999999999991, 'quantum_field_performance': 0.5582395885027822}",0.9999999999999958
51,0.08875016868114471,0.33358015004196206,28,0.516115329879955,0.5,0.0,0.5,0.9999999999999991,0.4548345989639864,2.9999999242136255e-05,1.06838858127594,0.003447936847805977,0.0,tensor(1.),0.08304239064455032,0.0,0.0,0.0,0.5,0,0.07232447,1.0405968,,,
52,0.08870784938335419,0.3335801774053835,28,0.5157333852882099,0.5,0.0,0.5,0.9999999999999998,0.45472001558646297,2.9999999242136255e-05,1.0691176652908325,0.0034558125771582127,0.0,tensor(1.),0.08294614404439926,0.0,0.0,0.0,0.5,0,0.072375685,1.0413888,,,
53,0.08867588639259338,0.33358020811574535,28,0.5153518472823596,0.5,0.0,0.5,0.9999999999999998,0.4546055541847079,2.9999999242136255e-05,1.069847583770752,0.003463688073679805,0.0,tensor(1.),0.08285963535308838,0.0,0.0,0.0,0.5,0,0.07242693,1.0421804,,,
54,0.08865318447351456,0.3335801705019549,28,0.5149706520846651,0.5,0.0,0.5,0.9999999999999991,0.4544911956253994,2.9999999242136255e-05,1.0705784559249878,0.0034715626388788223,0.0,tensor(1.),0.0827818363904953,0.0,0.0,0.0,0.5,0,0.072478205,1.042972,,,
55,0.08863887190818787,0.33358020755695184,28,0.5145898625599303,0.5,0.0,0.5,0.9999999999999993,0.454376958767979,2.9999999242136255e-05,1.071310043334961,0.00347943976521492,0.0,tensor(1.),0.08271189779043198,0.0,0.0,0.0,0.5,0,0.072529525,1.0437634,,,
56,0.08863203972578049,0.3335802238550969,28,0.5142093678380326,0.5,0.0,0.5,0.9999999999999987,0.45426281035140964,2.9999999242136255e-05,1.0720423460006714,0.0034873168915510178,0.0,tensor(1.),0.08264899253845215,0.0,0.0,0.0,0.5,0,0.072580874,1.0445547,,,
57,0.08863197267055511,0.33358019549632445,28,0.5138292937546028,0.5,0.0,0.5,0.9999999999999987,0.45414878812638076,2.9999999242136255e-05,1.0727752447128296,0.003495194483548403,0.0,tensor(1.),0.0825924202799797,0.0,0.0,0.0,0.5,0,0.07263225,1.0453458,,,
58,0.08863796293735504,0.33358024157350885,28,0.5134495925508442,0.5,0.0,0.5,0.9999999999999996,0.45403487776525325,2.9999999242136255e-05,1.073508620262146,0.0035030748695135117,0.0,tensor(1.),0.08254153281450272,0.0,0.0,0.0,0.5,0,0.07268368,1.0461367,,,
59,0.08864940702915192,0.33358026669011454,28,0.5130702951995441,0.5,0.0,0.5,0.9999999999999987,0.4539210885598631,2.9999999242136255e-05,1.0742422342300415,0.0035109552554786205,0.0,tensor(1.),0.08249577134847641,0.0,0.0,0.0,0.5,0,0.07273512,1.0469275,,,
60,0.08866576850414276,0.3335802946588956,28,1.0,0.5,0.0,0.5,0.999999999999998,0.45380738744505245,2.9999999242136255e-05,1.0749764442443848,0.0035188382025808096,0.0,tensor(1.),0.08245459944009781,0.0,0.0,0.0,0.5,0,0.072786614,1.0477182,0.33358030155068263,"{'pattern_recognition_score': 0.9998696216431529, 'field_coherence_score': 1.9051196694072966e-07, 'structural_complexity_score': 0.04640470921749448, 'higher_order_dynamics': 0.9927898049354553, 'mathematical_reasoning_consistency': 0.999999999999998, 'quantum_field_performance': 0.5581603467047545}",0.9999999999999973
61,0.08868654072284698,0.33358030155068263,28,0.5123126752072592,0.5,0.0,0.5,0.999999999999998,0.4536938025621776,2.9999999242136255e-05,1.0757108926773071,0.0035267227794975042,0.0,tensor(1.),0.0824175700545311,0.0,0.0,0.0,0.5,0,0.072838135,1.0485086,,,
62,0.08871128410100937,0.3335803588619456,28,0.5119344927573202,0.5,0.0,0.5,0.999999999999998,0.45358034782719586,2.9999999242136255e-05,1.0764455795288086,0.003534609917551279,0.0,tensor(1.),0.08238425105810165,0.0,0.0,0.0,0.5,0,0.07288969,1.0492989,,,
63,0.08873958140611649,0.333580395008903,28,0.5115566654606399,0.5,0.0,0.5,0.9999999999999987,0.45346699963819187,2.9999999242136255e-05,1.0771805047988892,0.0035425005480647087,0.0,tensor(1.),0.08235426247119904,0.0,0.0,0.0,0.5,0,0.072941296,1.050089,,,
64,0.08877111226320267,0.3335804099624511,28,0.511179192980412,0.5,0.0,0.5,0.9999999999999976,0.4533537578941234,2.9999999242136255e-05,1.0779155492782593,0.0035503925755620003,0.0,tensor(1.),0.08232730627059937,0.0,0.0,0.0,0.5,0,0.07299292,1.050879,,,
65,0.08880553394556046,0.3335804513772018,28,0.5108020594280114,0.5,0.0,0.5,0.9999999999999978,0.4532406178284032,2.9999999242136255e-05,1.0786508321762085,0.0035582880955189466,0.0,tensor(1.),0.08230304718017578,0.0,0.0,0.0,0.5,0,0.07304459,1.0516689,,,
66,0.08884254097938538,0.33358047148212794,28,0.5104253266518787,0.5,0.0,0.5,0.9999999999999964,0.4531275979955633,2.9999999242136255e-05,1.0793861150741577,0.0035661885049194098,0.0,tensor(1.),0.0822812095284462,0.0,0.0,0.0,0.5,0,0.073096305,1.0524585,,,
67,0.08888187259435654,0.3335805656737648,28,0.510048963097215,0.5,0.0,0.5,0.9999999999999971,0.4530146889291642,2.9999999242136255e-05,1.0801215171813965,0.003574089612811804,0.0,tensor(1.),0.08226155489683151,0.0,0.0,0.0,0.5,0,0.07314804,1.053248,,,
68,0.08892334252595901,0.33358063852647324,28,0.5096729528761975,0.5,0.0,0.5,0.9999999999999962,0.4529018858628589,2.9999999242136255e-05,1.0808569192886353,0.0035819958429783583,0.0,tensor(1.),0.0822438895702362,0.0,0.0,0.0,0.5,0,0.07319982,1.0540375,,,
69,0.08896667510271072,0.3335806423565373,28,0.5092973729555133,0.5,0.0,0.5,0.9999999999999911,0.4527892118866531,2.9999999242136255e-05,1.081592321395874,0.003589905332773924,0.0,tensor(1.),0.08222799003124237,0.0,0.0,0.0,0.5,0,0.07325164,1.0548266,,,
70,0.08901172131299973,0.33358067244407724,28,1.0,0.5,0.0,0.5,0.999999999999992,0.4526766390095294,2.9999999242136255e-05,1.0823277235031128,0.003597819246351719,0.0,tensor(1.),0.08221367746591568,0.0,0.0,0.0,0.5,0,0.0733035,1.0556157,0.3335807526600547,"{'pattern_recognition_score': 0.9998542794558352, 'field_coherence_score': 1.905069192601334e-07, 'structural_complexity_score': 0.04627761503559423, 'higher_order_dynamics': 0.9926783442497253, 'mathematical_reasoning_consistency': 0.9999999999999942, 'quantum_field_performance': 0.5581136061080575}",0.9999999999999802
71,0.08905830979347229,0.3335807526600547,28,0.5085472084233758,0.5,0.0,0.5,0.9999999999999942,0.45256416252701215,2.9999999242136255e-05,1.0830632448196411,0.0036057361867278814,0.0,tensor(1.),0.0822008028626442,0.0,0.0,0.0,0.5,0,0.07335539,1.0564046,,,
72,0.08910626173019409,0.33358078757883053,28,0.5081726848931023,0.5,0.0,0.5,0.9999999999999956,0.4524518054679303,2.9999999242136255e-05,1.0837986469268799,0.003613659180700779,0.0,tensor(1.),0.08218921720981598,0.0,0.0,0.0,0.5,0,0.07340733,1.0571934,,,
73,0.08915544301271439,0.3335808487259783,28,0.5077985589021644,0.5,0.0,0.5,0.9999999999999958,0.4523395676706489,2.9999999242136255e-05,1.0845340490341187,0.003621585201472044,0.0,tensor(1.),0.08217877894639969,0.0,0.0,0.0,0.5,0,0.073459305,1.057982,,,
74,0.08920576423406601,0.33358095988514835,28,0.5074248145656418,0.5,0.0,0.5,0.9999999999999951,0.4522274443696921,2.9999999242136255e-05,1.0852692127227783,0.0036295163445174694,0.0,tensor(1.),0.08216941356658936,0.0,0.0,0.0,0.5,0,0.07351132,1.0587703,,,
75,0.08925705403089523,0.3335810018761549,28,0.5070513747920948,0.5,0.0,0.5,0.9999999999999907,0.45211541243762754,2.9999999242136255e-05,1.086004614830017,0.0036374516785144806,0.0,tensor(1.),0.08216094970703125,0.0,0.0,0.0,0.5,0,0.07356337,1.0595586,,,
76,0.08930926769971848,0.33358107003732584,28,0.5066783618659513,0.5,0.0,0.5,0.9999999999999887,0.4520035085597843,2.9999999242136255e-05,1.0867396593093872,0.0036453926004469395,0.0,tensor(1.),0.08215336501598358,0.0,0.0,0.0,0.5,0,0.07361546,1.0603467,,,
77,0.0893622562289238,0.33358109281398357,28,0.5063057139985043,0.5,0.0,0.5,0.9999999999999871,0.45189171419955,2.9999999242136255e-05,1.0874745845794678,0.003653336316347122,0.0,tensor(1.),0.08214651048183441,0.0,0.0,0.0,0.5,0,0.073667586,1.0611347,,,
78,0.08941599726676941,0.3335811655444559,28,0.505933446046347,0.5,0.0,0.5,0.9999999999999913,0.4517800338139033,2.9999999242136255e-05,1.0882095098495483,0.003661287482827902,0.0,tensor(1.),0.08214036375284195,0.0,0.0,0.0,0.5,0,0.07371976,1.0619224,,,
79,0.08947040140628815,0.3335812405741308,28,0.5055615423077724,0.5,0.0,0.5,0.9999999999999933,0.4516684626923311,2.9999999242136255e-05,1.0889441967010498,0.0036692433059215546,0.0,tensor(1.),0.08213484287261963,0.0,0.0,0.0,0.5,0,0.073771976,1.06271,,,
80,0.08952534943819046,0.33358134165755476,28,1.0,0.5,0.0,0.5,0.9999999999999909,0.45155700071500077,2.9999999242136255e-05,1.0896787643432617,0.003677203319966793,0.0,tensor(1.),0.08212984353303909,0.0,0.0,0.0,0.5,0,0.07382423,1.0634975,0.33358139732736164,"{'pattern_recognition_score': 0.9998767970742504, 'field_coherence_score': 1.9050255683907383e-07, 'structural_complexity_score': 0.046165324632535906, 'higher_order_dynamics': 0.9925652146339417, 'mathematical_reasoning_consistency': 0.999999999999986, 'quantum_field_performance': 0.5580809338695114}",0.9999999999999607
81,0.08958085626363754,0.33358139732736164,28,0.5048187954944517,0.5,0.0,0.5,0.999999999999986,0.4514456386483341,2.9999999242136255e-05,1.0904133319854736,0.003685170318931341,0.0,tensor(1.),0.08212536573410034,0.0,0.0,0.0,0.5,0,0.07387652,1.0642849,,,
82,0.08963682502508163,0.33358147905091756,28,0.5044479972135899,0.5,0.0,0.5,0.9999999999999913,0.45133439916407614,2.9999999242136255e-05,1.0911476612091064,0.0036931410431861877,0.0,tensor(1.),0.08212132751941681,0.0,0.0,0.0,0.5,0,0.073928855,1.0650721,,,
83,0.08969319611787796,0.33358158682822253,28,0.5040775615062402,0.5,0.0,0.5,0.9999999999999916,0.4512232684518712,2.9999999242136255e-05,1.0918817520141602,0.0037011182866990566,0.0,tensor(1.),0.08211768418550491,0.0,0.0,0.0,0.5,0,0.07398123,1.0658591,,,
84,0.08974996954202652,0.3335816491045989,28,0.5037075182205449,0.5,0.0,0.5,0.9999999999999889,0.4511122554661624,2.9999999242136255e-05,1.0926158428192139,0.003709100652486086,0.0,tensor(1.),0.08211442083120346,0.0,0.0,0.0,0.5,0,0.07403365,1.0666459,,,
