step,adaptation_signal,complexity_metric,neurons,pattern_recognition_score,field_coherence_score,structural_complexity_score,higher_order_dynamics,mathematical_reasoning_consistency,quantum_field_performance,learning_rate,qbe_balance,energy_balance,coherence_loss,einstein_correction,feynman_damping,cimm_kl_divergence,cimm_jensen_shannon,cimm_wasserstein,cimm_qwcs,cimm_entropy,prediction,actual,mathematical_complexity,reasoning_consistency,higher_order_performance
17,0.1632915586233139,0.3186835993197747,24,0.4145344988479069,0.5,0.0,0.5,0.9999999999995264,0.4243603496543247,3.0000015613040887e-05,1.2929528951644897,0.18128904700279236,0.0,tensor(1.),0.12454719841480255,0.0,0.0,0.0,0.5,0,0.42961305,1.618034,,,
18,0.15423819422721863,0.3186840865528211,24,0.42336455748690277,0.5,0.0,0.5,0.9999999999995264,0.42700936724602345,3.0000015613040887e-05,1.271105408668518,0.20009741187095642,0.0,tensor(1.),0.11946121603250504,0.0,0.0,0.0,0.5,0,0.45097345,1.618034,,,
19,0.14627134799957275,0.3186845029005781,24,0.4324329228542587,0.5,0.0,0.5,0.9999999999994864,0.4297298768562262,3.0000013794051483e-05,1.249255895614624,0.2198725938796997,0.0,tensor(1.),0.1150616705417633,0.0,0.0,0.0,0.5,0,0.4723913,1.618034,,,
20,0.13921330869197845,0.31868491948116573,24,0.9999992847442627,0.5,0.0,0.5,0.9999999999994929,0.43252333761454415,3.000000106112566e-05,1.2273972034454346,0.24062207341194153,0.0,tensor(1.),0.11124077439308167,0.0,0.0,0.0,0.5,0,0.4938667,1.618034,0.3186853597871959,"{'pattern_recognition_score': 0.9646876564370311, 'field_coherence_score': 0.0026682374270311, 'structural_complexity_score': 0.07452096995002472, 'higher_order_dynamics': 0.8567355871200562, 'mathematical_reasoning_consistency': 0.9999999999995324, 'quantum_field_performance': 0.5334878883458336}",0.9999999999982372
21,0.1329198032617569,0.3186853597871959,24,0.45130377418197976,0.5,0.0,0.5,0.9999999999995324,0.4353911322545472,2.9999999242136255e-05,1.2055236101150513,0.2623533010482788,0.0,tensor(1.),0.10791055858135223,0.0,0.0,0.0,0.5,0,0.5153997,1.618034,,,
22,0.127272829413414,0.3186857997439802,24,0.4611151901321905,0.5,0.0,0.5,0.9999999999996985,0.438334557039627,2.9999999242136255e-05,1.1836298704147339,0.2850736975669861,0.0,tensor(1.),0.10499870032072067,0.0,0.0,0.0,0.5,0,0.5369902,1.618034,,,
23,0.12217527627944946,0.31868626296054575,24,0.4711826523885679,0.5,0.0,0.5,0.9999999999997491,0.44135479571654535,2.9999999242136255e-05,1.1617118120193481,0.3087906837463379,0.0,tensor(1.),0.10244525969028473,0.0,0.0,0.0,0.5,0,0.55863833,1.618034,,,
24,0.11754666268825531,0.3186867254204117,24,0.48150987982297244,0.5,0.0,0.5,0.9999999999997293,0.4444529639468647,2.9999999242136255e-05,1.1397653818130493,0.33351173996925354,0.0,tensor(1.),0.10020032525062561,0.0,0.0,0.0,0.5,0,0.58034396,1.618034,,,
25,0.11331982910633087,0.3186870916397311,24,0.4920999859678368,0.5,0.0,0.5,0.9999999999996425,0.44762999579031526,2.9999999242136255e-05,1.11778724193573,0.35924431681632996,0.0,tensor(1.),0.09822196513414383,0.0,0.0,0.0,0.5,0,0.6021071,1.618034,,,
26,0.10943858325481415,0.31868757602060216,24,0.5029555942724417,0.5,0.0,0.5,0.999999999999519,0.45088667828168444,2.9999999242136255e-05,1.095774531364441,0.3859960436820984,0.0,tensor(1.),0.09647485613822937,0.0,0.0,0.0,0.5,0,0.62392783,1.618034,,,
27,0.10585299879312515,0.31868804345140234,24,0.5140947068721936,0.5,0.0,0.5,0.999999999999519,0.45422841206160997,2.9999999242136255e-05,1.0736936330795288,0.4138142764568329,0.0,tensor(1.),0.0949290320277214,0.0,0.0,0.0,0.5,0,0.64583707,1.618034,,,
28,0.10252339392900467,0.31868855957873166,24,0.5255183534225019,0.5,0.0,0.5,0.999999999999519,0.45765550602670246,2.9999999242136255e-05,1.0515446662902832,0.4427074193954468,0.0,tensor(1.),0.09355899691581726,0.0,0.0,0.0,0.5,0,0.6678324,1.618034,,,
29,0.09941599518060684,0.3186890482204035,24,0.5372267538104679,0.5,0.0,0.5,0.9999999999994571,0.46116802614308616,2.9999999242136255e-05,1.0293281078338623,0.47268375754356384,0.0,tensor(1.),0.09234285354614258,0.0,0.0,0.0,0.5,0,0.6899115,1.618034,,,
30,0.09650207310914993,0.3186895531602204,24,0.9999998807907104,0.5,0.0,0.5,0.9999999999993952,0.46476581546990525,2.9999999242136255e-05,1.0070439577102661,0.503751814365387,0.0,tensor(1.),0.09126189351081848,0.0,0.0,0.0,0.5,0,0.7120726,1.618034,0.3186901188804768,"{'pattern_recognition_score': 0.8745181472463608, 'field_coherence_score': 0.005450673015487097, 'structural_complexity_score': 0.07479987043422447, 'higher_order_dynamics': 0.7939534783363342, 'mathematical_reasoning_consistency': 0.9999999999993345, 'quantum_field_performance': 0.4977711082650085}",0.9999999999979268
31,0.09375686943531036,0.3186901188804768,24,0.561494503284903,0.5,0.0,0.5,0.9999999999993345,0.4684483509854044,2.9999999242136255e-05,0.9846923351287842,0.535919725894928,0.0,tensor(1.),0.0902998074889183,0.0,0.0,0.0,0.5,0,0.73431385,1.618034,,,
32,0.09115931391716003,0.3186906472779811,24,0.5740494594536982,0.5,0.0,0.5,0.9999999999995399,0.4722148378360635,2.9999999242136255e-05,0.9622734189033508,0.5691961646080017,0.0,tensor(1.),0.08944263309240341,0.0,0.0,0.0,0.5,0,0.7566339,1.618034,,,
33,0.0886911153793335,0.318691231450066,24,0.5868799168968868,0.5,0.0,0.5,0.9999999999996205,0.4760639750690281,2.9999999242136255e-05,0.9397876858711243,0.6035890579223633,0.0,tensor(1.),0.08867811411619186,0.0,0.0,0.0,0.5,0,0.779031,1.618034,,,
34,0.08633656054735184,0.31869177428307016,24,0.5999803597203757,0.5,0.0,0.5,0.9999999999996014,0.4799941079160729,2.9999999242136255e-05,0.9172350764274597,0.6391068696975708,0.0,tensor(1.),0.08799565583467484,0.0,0.0,0.0,0.5,0,0.801504,1.618034,,,
35,0.08408200740814209,0.31869234567275273,24,0.6133435471858086,0.5,0.0,0.5,0.9999999999994897,0.48400306415569155,2.9999999242136255e-05,0.8946158289909363,0.6757580637931824,0.0,tensor(1.),0.08738592267036438,0.0,0.0,0.0,0.5,0,0.82405186,1.618034,,,
36,0.08200653642416,0.31869234567275273,24,0.6261967222231657,0.5,0.0,0.5,0.9999999999992233,0.48785901666687204,2.9999999242136255e-05,0.8731899857521057,0.7114207744598389,0.0,tensor(1.),0.08684078603982925,0.0,0.0,0.0,0.5,0,0.8454136,1.618034,,,
37,0.08001215010881424,0.31869234567275273,24,0.6392271063856506,0.5,0.0,0.5,0.9999999999994564,0.49176813191564084,2.9999999242136255e-05,0.8517705202102661,0.7479965090751648,0.0,tensor(1.),0.08635304123163223,0.0,0.0,0.0,0.5,0,0.8667756,1.618034,,,
38,0.07808993011713028,0.31869234567275273,24,0.6524225185806001,0.5,0.0,0.5,0.9999999999997398,0.495726755574154,2.9999999242136255e-05,0.830357015132904,0.7854846119880676,0.0,tensor(1.),0.0859164446592331,0.0,0.0,0.0,0.5,0,0.8881374,1.618034,,,
39,0.07623197138309479,0.31869234567275273,24,0.6657694087319949,0.5,0.0,0.5,0.999999999999929,0.49973082261959134,2.9999999242136255e-05,0.8089487552642822,0.823885440826416,0.0,tensor(1.),0.08552539348602295,0.0,0.0,0.0,0.5,0,0.9094992,1.618034,,,
40,0.07443142682313919,0.31869234567275273,24,1.0,0.5,0.0,0.5,1.0,0.5037757400151234,2.9999999242136255e-05,0.7875452637672424,0.8631988763809204,0.0,tensor(1.),0.08517496287822723,0.0,0.0,0.0,0.5,0,0.93086106,1.618034,0.31869234567275273,"{'pattern_recognition_score': 0.7250744215796066, 'field_coherence_score': 0.007948117344749856, 'structural_complexity_score': 0.07492881337411912, 'higher_order_dynamics': 0.7356758713722229, 'mathematical_reasoning_consistency': 1.0, 'quantum_field_performance': 0.4448464991907267}",0.9999999999996276
41,0.07268229126930237,0.31869234567275273,24,0.6928545836012843,0.5,0.0,0.5,1.0,0.5078563750803853,2.9999999242136255e-05,0.7661458253860474,0.9034252166748047,0.0,tensor(1.),0.08486080169677734,0.0,0.0,0.0,0.5,0,0.952223,1.618034,,,
42,0.07097930461168289,0.31869234567275273,24,0.7065566237598832,0.5,0.0,0.5,1.0,0.511966987127965,2.9999999242136255e-05,0.7447503209114075,0.9445639848709106,0.0,tensor(1.),0.08457905054092407,0.0,0.0,0.0,0.5,0,0.97358483,1.618034,,,
43,0.06931786239147186,0.31869234567275273,24,0.7203376651502145,0.5,0.0,0.5,1.0,0.5161012995450643,2.9999999242136255e-05,0.7233582139015198,0.9866154193878174,0.0,tensor(1.),0.08432627469301224,0.0,0.0,0.0,0.5,0,0.99494666,1.618034,,,
44,0.06769390404224396,0.31869234567275273,24,0.7341746848520143,0.5,0.0,0.5,1.0,0.5202524054556044,2.9999999242136255e-05,0.7019692063331604,1.0295794010162354,0.0,tensor(1.),0.0840994119644165,0.0,0.0,0.0,0.5,0,1.0163084,1.618034,,,
45,0.06610386073589325,0.31869234567275273,24,0.7480427777582462,0.5,0.0,0.5,1.0,0.5244128333274739,2.9999999242136255e-05,0.6805828213691711,1.0734564065933228,0.0,tensor(1.),0.08389576524496078,0.0,0.0,0.0,0.5,0,1.0376704,1.618034,,,
46,0.06454463303089142,0.31869234567275273,24,0.7619146231545766,0.5,0.0,0.5,1.0,0.528574386946373,2.9999999242136255e-05,0.6591989994049072,1.1182458400726318,0.0,tensor(1.),0.08371292054653168,0.0,0.0,0.0,0.5,0,1.0590322,1.618034,,,
47,0.06301342695951462,0.31869234567275273,24,0.775761037234224,0.5,0.0,0.5,1.0,0.5327283111702672,2.9999999242136255e-05,0.6378173828125,1.1639478206634521,0.0,tensor(1.),0.08354867994785309,0.0,0.0,0.0,0.5,0,1.080394,1.618034,,,
48,0.06150783598423004,0.31869234567275273,24,0.7895507687149819,0.5,0.0,0.5,1.0,0.5368652306144945,2.9999999242136255e-05,0.6164376139640808,1.210562825202942,0.0,tensor(1.),0.0834011510014534,0.0,0.0,0.0,0.5,0,1.101756,1.618034,,,
49,0.06002572551369667,0.31869234567275273,24,0.8032502465748296,0.5,0.0,0.5,1.0,0.5409750739724489,2.9999999242136255e-05,0.5950598120689392,1.2580901384353638,0.0,tensor(1.),0.08326858282089233,0.0,0.0,0.0,0.5,0,1.1231178,1.618034,,,
50,0.058565203100442886,0.31869234567275273,24,1.0,0.5,0.0,0.5,1.0,0.5450472391838592,2.9999999242136255e-05,0.5736835598945618,1.306530237197876,0.0,tensor(1.),0.08314945548772812,0.0,0.0,0.0,0.5,0,1.1444796,1.618034,0.31869234567275273,"{'pattern_recognition_score': 0.5668978355554989, 'field_coherence_score': 0.009975411538579504, 'structural_complexity_score': 0.07493181883190557, 'higher_order_dynamics': 0.6824132204055786, 'mathematical_reasoning_consistency': 1.0, 'quantum_field_performance': 0.38991155037851244}",0.9999999999999991
51,0.05712461844086647,0.31869234567275273,24,0.8302351035257357,0.5,0.0,0.5,1.0,0.5490705310577207,2.9999999242136255e-05,0.5523087978363037,1.3558828830718994,0.0,tensor(1.),0.08304239064455032,0.0,0.0,0.0,0.5,0,1.1658415,1.618034,,,
52,0.05570249632000923,0.31869234567275273,24,0.8434440433021523,0.5,0.0,0.5,1.0,0.5530332129906457,2.9999999242136255e-05,0.5309353470802307,1.4061481952667236,0.0,tensor(1.),0.08294614404439926,0.0,0.0,0.0,0.5,0,1.1872033,1.618034,,,
53,0.0542975589632988,0.31869234567275273,24,0.8564101862546939,0.5,0.0,0.5,1.0,0.5569230558764082,2.9999999242136255e-05,0.5095630288124084,1.4573261737823486,0.0,tensor(1.),0.08285963535308838,0.0,0.0,0.0,0.5,0,1.2085651,1.618034,,,
54,0.05290864035487175,0.31869234567275273,24,0.8690913045276124,0.5,0.0,0.5,1.0,0.5607273913582838,2.9999999242136255e-05,0.48819172382354736,1.509416937828064,0.0,tensor(1.),0.0827818363904953,0.0,0.0,0.0,0.5,0,1.229927,1.618034,,,
55,0.051534753292798996,0.31869234567275273,24,0.8814440333523264,0.5,0.0,0.5,1.0,0.5644332100056979,2.9999999242136255e-05,0.4668213129043579,1.5624204874038696,0.0,tensor(1.),0.08271189779043198,0.0,0.0,0.0,0.5,0,1.2512889,1.618034,,,
56,0.05017499625682831,0.31869234567275273,24,0.8934238828640888,0.5,0.0,0.5,1.0,0.5680271648592267,2.9999999242136255e-05,0.4454517364501953,1.616336703300476,0.0,tensor(1.),0.08264899253845215,0.0,0.0,0.0,0.5,0,1.2726508,1.618034,,,
57,0.0488286055624485,0.31869234567275273,24,0.9049857074297685,0.5,0.0,0.5,1.0,0.5714957122289306,2.9999999242136255e-05,0.42408302426338196,1.6711653470993042,0.0,tensor(1.),0.0825924202799797,0.0,0.0,0.0,0.5,0,1.2940127,1.618034,,,
58,0.04749486967921257,0.31869234567275273,24,0.9160841456164355,0.5,0.0,0.5,1.0,0.5748252436849306,2.9999999242136255e-05,0.4027150273323059,1.726906657218933,0.0,tensor(1.),0.08254153281450272,0.0,0.0,0.0,0.5,0,1.3153745,1.618034,,,
59,0.04617318883538246,0.31869234567275273,24,0.926673799225287,0.5,0.0,0.5,1.0,0.5780021397675861,2.9999999242136255e-05,0.38134765625,1.7835606336593628,0.0,tensor(1.),0.08249577134847641,0.0,0.0,0.0,0.5,0,1.3367363,1.618034,,,
60,0.0448630154132843,0.31869234567275273,24,0.9999998807907104,0.5,0.0,0.5,1.0,0.5810129002500377,2.9999999242136255e-05,0.35998082160949707,1.8411271572113037,0.0,tensor(1.),0.08245459944009781,0.0,0.0,0.0,0.5,0,1.3580981,1.618034,0.31869234567275273,"{'pattern_recognition_score': 0.4331270593672302, 'field_coherence_score': 0.011601554343870618, 'structural_complexity_score': 0.07493388473038401, 'higher_order_dynamics': 0.633006751537323, 'mathematical_reasoning_consistency': 1.0, 'quantum_field_performance': 0.342776296072812}",0.9999999999999991
61,0.04356387257575989,0.31869234567275273,24,0.9461476318271828,0.5,0.0,0.5,1.0,0.5838442895481548,2.9999999242136255e-05,0.3386143743991852,1.899606704711914,0.0,tensor(1.),0.0824175700545311,0.0,0.0,0.0,0.5,0,1.3794601,1.618034,,,
62,0.04227534309029579,0.31869234567275273,24,0.9549446709871589,0.5,0.0,0.5,1.0,0.5864834012961476,2.9999999242136255e-05,0.31724849343299866,1.958998680114746,0.0,tensor(1.),0.08238425105810165,0.0,0.0,0.0,0.5,0,1.4008219,1.618034,,,
63,0.04099705070257187,0.31869234567275273,24,0.9630596131111944,0.5,0.0,0.5,1.0,0.5889178839333583,2.9999999242136255e-05,0.29588302969932556,2.019303321838379,0.0,tensor(1.),0.08235426247119904,0.0,0.0,0.0,0.5,0,1.4221838,1.618034,,,
64,0.03972867876291275,0.31869234567275273,24,0.9704534123375703,0.5,0.0,0.5,1.0,0.591136023701271,2.9999999242136255e-05,0.27451780438423157,2.0805208683013916,0.0,tensor(1.),0.08232730627059937,0.0,0.0,0.0,0.5,0,1.4435457,1.618034,,,
65,0.038469936698675156,0.31869234567275273,24,0.9770894809298981,0.5,0.0,0.5,1.0,0.5931268442789694,2.9999999242136255e-05,0.2531530261039734,2.142650842666626,0.0,tensor(1.),0.08230304718017578,0.0,0.0,0.0,0.5,0,1.4649075,1.618034,,,
66,0.0372205525636673,0.31869234567275273,24,0.9829343699514264,0.5,0.0,0.5,1.0,0.5948803109854279,2.9999999242136255e-05,0.2317885309457779,2.205693244934082,0.0,tensor(1.),0.0822812095284462,0.0,0.0,0.0,0.5,0,1.4862694,1.618034,,,
67,0.03598031401634216,0.31869234567275273,24,0.9879579944757293,0.5,0.0,0.5,1.0,0.5963873983427188,2.9999999242136255e-05,0.21042431890964508,2.269648551940918,0.0,tensor(1.),0.08226155489683151,0.0,0.0,0.0,0.5,0,1.5076312,1.618034,,,
68,0.03474902734160423,0.31869234567275273,24,0.9921340646990172,0.5,0.0,0.5,1.0,0.5976402194097051,2.9999999242136255e-05,0.18906033039093018,2.3345162868499756,0.0,tensor(1.),0.0822438895702362,0.0,0.0,0.0,0.5,0,1.528993,1.618034,,,
69,0.033526502549648285,0.31869234567275273,24,0.9954404313881474,0.5,0.0,0.5,1.0,0.5986321294164443,2.9999999242136255e-05,0.16769644618034363,2.400297164916992,0.0,tensor(1.),0.08222799003124237,0.0,0.0,0.0,0.5,0,1.550355,1.618034,,,
70,0.03231259435415268,0.31869234567275273,24,1.0,0.5,0.0,0.5,1.0,0.5993577955512722,2.9999999242136255e-05,0.1463327705860138,2.4669907093048096,0.0,tensor(1.),0.08221367746591568,0.0,0.0,0.0,0.5,0,1.5717169,1.618034,0.31869234567275273,"{'pattern_recognition_score': 0.33150091345391364, 'field_coherence_score': 0.012860920356942623, 'structural_complexity_score': 0.074935361989296, 'higher_order_dynamics': 0.5871772170066833, 'mathematical_reasoning_consistency': 1.0, 'quantum_field_performance': 0.30572915907427145}",0.9999999999999991
71,0.03110717236995697,0.31869234567275273,24,0.9993776219688862,0.5,0.0,0.5,1.0,0.5998132865906659,2.9999999242136255e-05,0.12496937811374664,2.5345964431762695,0.0,tensor(1.),0.0822008028626442,0.0,0.0,0.0,0.5,0,1.5930787,1.618034,,,
72,0.02991011179983616,0.31869234567275273,24,0.9999870864643129,0.5,0.0,0.5,1.0,0.5999961259392939,2.9999999242136255e-05,0.10360625386238098,2.603114604949951,0.0,tensor(1.),0.08218921720981598,0.0,0.0,0.0,0.5,0,1.6144404,1.618034,,,
73,0.03164166212081909,0.31869234567275273,24,0.9996843842023696,0.5,0.0,0.5,1.0,0.5999053152607109,2.9999999242136255e-05,0.11777980625629425,2.672546148300171,0.0,tensor(1.),0.08217877894639969,0.0,0.0,0.0,0.5,0,1.6358024,1.618034,,,
74,0.033971257507801056,0.31869234567275273,24,0.9984711675488477,0.5,0.0,0.5,1.0,0.5995413502646543,2.9999999242136255e-05,0.13914048671722412,2.742889881134033,0.0,tensor(1.),0.08216941356658936,0.0,0.0,0.0,0.5,0,1.6571642,1.618034,,,
75,0.03630823269486427,0.31869234567275273,24,0.996354054789961,0.5,0.0,0.5,1.0,0.5989062164369883,2.9999999242136255e-05,0.16050128638744354,2.8141462802886963,0.0,tensor(1.),0.08216094970703125,0.0,0.0,0.0,0.5,0,1.678526,1.618034,,,
76,0.03865264356136322,0.31869234567275273,24,0.993344536303582,0.5,0.0,0.5,1.0,0.5980033608910746,2.9999999242136255e-05,0.18186219036579132,2.8863155841827393,0.0,tensor(1.),0.08215336501598358,0.0,0.0,0.0,0.5,0,1.6998879,1.618034,,,
77,0.0410044901072979,0.31869234567275273,24,0.9894588202906566,0.5,0.0,0.5,1.0,0.596837646087197,2.9999999242136255e-05,0.20322318375110626,2.959397315979004,0.0,tensor(1.),0.08214651048183441,0.0,0.0,0.0,0.5,0,1.7212497,1.618034,,,
78,0.04336383566260338,0.31869234567275273,24,0.9847175875768591,0.5,0.0,0.5,1.0,0.5954152762730578,2.9999999242136255e-05,0.22458438575267792,3.0333919525146484,0.0,tensor(1.),0.08214036375284195,0.0,0.0,0.0,0.5,0,1.7426116,1.618034,,,
79,0.04573066532611847,0.31869234567275273,24,0.9791458305355083,0.5,0.0,0.5,1.0,0.5937437491606525,2.9999999242136255e-05,0.2459455281496048,3.1082990169525146,0.0,tensor(1.),0.08213484287261963,0.0,0.0,0.0,0.5,0,1.7639735,1.618034,,,
80,0.048104990273714066,0.31869234567275273,24,1.0,0.5,0.0,0.5,1.0,0.5918316996667438,2.9999999242136255e-05,0.2673068642616272,3.18411922454834,0.0,tensor(1.),0.08212984353303909,0.0,0.0,0.0,0.5,0,1.7853354,1.618034,0.31869234567275273,"{'pattern_recognition_score': 0.2571784254360183, 'field_coherence_score': 0.013888533841827328, 'structural_complexity_score': 0.07493644304849978, 'higher_order_dynamics': 0.5446658134460449, 'mathematical_reasoning_consistency': 1.0, 'quantum_field_performance': 0.277312821717869}",0.9999999999999991
81,0.05048684403300285,0.31869234567275273,24,0.9656295564684841,0.5,0.0,0.5,1.0,0.5896888669405452,2.9999999242136255e-05,0.288668155670166,3.2608516216278076,0.0,tensor(1.),0.08212536573410034,0.0,0.0,0.0,0.5,0,1.8066972,1.618034,,,
82,0.05287621170282364,0.31869234567275273,24,0.9577530080443553,0.5,0.0,0.5,1.0,0.5873259024133066,2.9999999242136255e-05,0.3100294768810272,3.338496685028076,0.0,tensor(1.),0.08212132751941681,0.0,0.0,0.0,0.5,0,1.8280591,1.618034,,,
83,0.055273108184337616,0.31869234567275273,24,0.9491809485946981,0.5,0.0,0.5,1.0,0.5847542845784095,2.9999999242136255e-05,0.3313908874988556,3.4170544147491455,0.0,tensor(1.),0.08211768418550491,0.0,0.0,0.0,0.5,0,1.8494209,1.618034,,,
84,0.05767756327986717,0.31869234567275273,24,0.9399539388161285,0.5,0.0,0.5,1.0,0.5819861816448386,2.9999999242136255e-05,0.35275229811668396,3.4965248107910156,0.0,tensor(1.),0.08211442083120346,0.0,0.0,0.0,0.5,0,1.8707827,1.618034,,,
85,0.060089558362960815,0.31869234567275273,24,0.9301143154930203,0.5,0.0,0.5,1.0,0.5790342946479061,2.9999999242136255e-05,0.37411388754844666,3.5769081115722656,0.0,tensor(1.),0.08211146295070648,0.0,0.0,0.0,0.5,0,1.8921447,1.618034,,,
86,0.06250909715890884,0.31869234567275273,24,0.919706048419499,0.5,0.0,0.5,1.0,0.5759118145258497,2.9999999242136255e-05,0.39547526836395264,3.658203363418579,0.0,tensor(1.),0.08210884034633636,0.0,0.0,0.0,0.5,0,1.9135064,1.618034,,,
87,0.06493621319532394,0.31869234567275273,24,0.9087736054419006,0.5,0.0,0.5,1.0,0.5726320816325702,2.9999999242136255e-05,0.41683706641197205,3.740412712097168,0.0,tensor(1.),0.08210644870996475,0.0,0.0,0.0,0.5,0,1.9348685,1.618034,,,
