step,adaptation_signal,complexity_metric,neurons,pattern_recognition_score,field_coherence_score,structural_complexity_score,higher_order_dynamics,mathematical_reasoning_consistency,quantum_field_performance,learning_rate,qbe_balance,energy_balance,coherence_loss,einstein_correction,feynman_damping,cimm_kl_divergence,cimm_jensen_shannon,cimm_wasserstein,cimm_qwcs,cimm_entropy,prediction,actual,mathematical_complexity,reasoning_consistency,higher_order_performance
12,0.17924465239048004,0.32719868947751823,26,0.5257692233444672,0.5,0.0,0.5,0.9999999999982627,0.45773076700316645,3.00000228889985e-05,1.0578553676605225,0.1994534134864807,0.0,tensor(1.),0.16630592942237854,0.0,0.0,0.0,0.5,0,0.45112744,1.4008511,,,
13,0.17313328385353088,0.32719913604669276,26,0.5065123908417507,0.5,0.0,0.5,0.9999999999984492,0.45195371725237016,3.0000021070009097e-05,1.0942747592926025,0.22941339015960693,0.0,tensor(1.),0.1549684852361679,0.0,0.0,0.0,0.5,0,0.48319453,1.4702535,,,
14,0.1686772257089615,0.3271995224989951,26,0.48652998879229364,0.5,0.0,0.5,0.9999999999994618,0.4459589966376343,3.0000019251019694e-05,1.1337251663208008,0.26149407029151917,0.0,tensor(1.),0.14542712271213531,0.0,0.0,0.0,0.5,0,0.5153239,1.5426368,,,
15,0.16550597548484802,0.32719995602965357,26,0.4663247125845736,0.5,0.0,0.5,0.9999999999996505,0.43989741377533714,3.0000019251019694e-05,1.1754850149154663,0.2956883907318115,0.0,tensor(1.),0.13734322786331177,0.0,0.0,0.0,0.5,0,0.5474979,1.6172775,,,
16,0.1633261889219284,0.3272003454621881,26,0.4463573299698975,0.5,0.0,0.5,0.999999999999512,0.43390719899092045,3.000001743203029e-05,1.218795657157898,0.33200517296791077,0.0,tensor(1.),0.13045263290405273,0.0,0.0,0.0,0.5,0,0.5797169,1.6934303,,,
17,0.16190262138843536,0.32720074185635895,26,0.4270254533622279,0.5,0.0,0.5,0.9999999999995643,0.42810763600862484,3.000001743203029e-05,1.262884497642517,0.37045371532440186,0.0,tensor(1.),0.12454719841480255,0.0,0.0,0.0,0.5,0,0.61198133,1.770334,,,
18,0.16104300320148468,0.3272010763641447,26,0.4086574738390241,0.5,0.0,0.5,0.999999999999589,0.4225972421516661,3.0000015613040887e-05,1.3069733381271362,0.41104334592819214,0.0,tensor(1.),0.11946121603250504,0.0,0.0,0.0,0.5,0,0.6442916,1.8472202,,,
19,0.16058745980262756,0.3272014464484528,26,0.3915131076210101,0.5,0.0,0.5,0.999999999999623,0.4174539322862653,3.0000015613040887e-05,1.3502858877182007,0.45378342270851135,0.0,tensor(1.),0.1150616705417633,0.0,0.0,0.0,0.5,0,0.676648,1.9233208,,,
20,0.1604006141424179,0.32720178244635467,26,0.9999998211860657,0.5,0.0,0.5,0.9999999999996583,0.4127366569122706,3.000000106112566e-05,1.3920544385910034,0.4986833333969116,0.0,tensor(1.),0.11124077439308167,0.0,0.0,0.0,0.5,0,0.70905095,1.9978755,0.32720213378779595,"{'pattern_recognition_score': 0.8645946478384909, 'field_coherence_score': 0.01017425273382551, 'structural_complexity_score': 0.08444969913456941, 'higher_order_dynamics': 0.7496525049209595, 'mathematical_reasoning_consistency': 0.9999999999996905, 'quantum_field_performance': 0.4912597731000305}",0.9999999999986582
21,0.16036617755889893,0.32720213378779595,26,0.361627140382853,0.5,0.0,0.5,0.9999999999996905,0.408488142114825,2.9999999242136255e-05,1.4315273761749268,0.5457528829574585,0.0,tensor(1.),0.10791055858135223,0.0,0.0,0.0,0.5,0,0.7415009,2.070139,,,
22,0.1603831797838211,0.3272024538367987,26,0.34912622387174397,0.5,0.0,0.5,0.999999999999786,0.4047378671615018,2.9999999242136255e-05,1.467977523803711,0.5950019955635071,0.0,tensor(1.),0.10499870032072067,0.0,0.0,0.0,0.5,0,0.7739984,2.1393898,,,
23,0.1603628695011139,0.32720274364110086,26,0.3383522921383646,0.5,0.0,0.5,0.9999999999998561,0.40150568764149497,2.9999999242136255e-05,1.5007078647613525,0.6464402675628662,0.0,tensor(1.),0.10244525969028473,0.0,0.0,0.0,0.5,0,0.8065435,2.2049353,,,
24,0.16022710502147675,0.3272030520485714,26,0.32934985522691534,0.5,0.0,0.5,0.9999999999998712,0.3988049565680617,2.9999999242136255e-05,1.529059886932373,0.7000778317451477,0.0,tensor(1.),0.10020032525062561,0.0,0.0,0.0,0.5,0,0.8391369,2.2661214,,,
25,0.15990638732910156,0.3272033798741177,26,0.32215281410119045,0.5,0.0,0.5,0.9999999999998408,0.3966458442303412,2.9999999242136255e-05,1.5524178743362427,0.755924642086029,0.0,tensor(1.),0.09822196513414383,0.0,0.0,0.0,0.5,0,0.8717788,2.3223362,,,
26,0.15933939814567566,0.327203703741543,26,0.31679313178220686,0.5,0.0,0.5,0.9999999999997546,0.3950379395346375,2.9999999242136255e-05,1.5702166557312012,0.8139912486076355,0.0,tensor(1.),0.09647485613822937,0.0,0.0,0.0,0.5,0,0.9044698,2.373018,,,
27,0.15847225487232208,0.32720400050748144,26,0.3133093097139837,0.5,0.0,0.5,0.9999999999997504,0.39399279291417016,2.9999999242136255e-05,1.5819473266601562,0.8742876648902893,0.0,tensor(1.),0.0949290320277214,0.0,0.0,0.0,0.5,0,0.9372101,2.4176607,,,
28,0.15725798904895782,0.3272042708704248,26,0.31175429952273237,0.5,0.0,0.5,0.9999999999997549,0.3935262898567952,2.9999999242136255e-05,1.5871607065200806,0.9368246793746948,0.0,tensor(1.),0.09355899691581726,0.0,0.0,0.0,0.5,0,0.9700002,2.455818,,,
29,0.1556563526391983,0.32720463415607814,26,0.3122022328359649,0.5,0.0,0.5,0.9999999999997775,0.39366066985076725,2.9999999242136255e-05,1.5854737758636475,1.0016127824783325,0.0,tensor(1.),0.09234285354614258,0.0,0.0,0.0,0.5,0,1.0028405,2.4871087,,,
30,0.1536337286233902,0.32720487648621205,26,1.0,0.5,0.0,0.5,0.9999999999997635,0.3944266782933953,2.9999999242136255e-05,1.5765717029571533,1.0686622858047485,0.0,tensor(1.),0.09126189351081848,0.0,0.0,0.0,0.5,0,1.0357313,2.5112205,0.32720521255396307,"{'pattern_recognition_score': 0.6682189047044892, 'field_coherence_score': 0.015464971542156172, 'structural_complexity_score': 0.0845886652843809, 'higher_order_dynamics': 0.6506759524345398, 'mathematical_reasoning_consistency': 0.9999999999997631, 'quantum_field_performance': 0.4188510402189193}",0.9999999999991316
31,0.1511627584695816,0.32720521255396307,26,0.3195522387377428,0.5,0.0,0.5,0.9999999999997631,0.39586567162129915,2.9999999242136255e-05,1.5602113008499146,1.137983798980713,0.0,tensor(1.),0.0902998074889183,0.0,0.0,0.0,0.5,0,1.0686728,2.527912,,,
32,0.14822281897068024,0.3272054997738451,26,0.32677259335482783,0.5,0.0,0.5,0.9999999999998361,0.39803177800643197,2.9999999242136255e-05,1.5362242460250854,1.2095885276794434,0.0,tensor(1.),0.08944263309240341,0.0,0.0,0.0,0.5,0,1.1016655,2.5370164,,,
33,0.14479953050613403,0.32720576222054665,26,0.33664739231154367,0.5,0.0,0.5,0.9999999999998885,0.400994217693452,2.9999999242136255e-05,1.504517912864685,1.283487319946289,0.0,tensor(1.),0.08867811411619186,0.0,0.0,0.0,0.5,0,1.1347098,2.538443,,,
34,0.14088508486747742,0.32720607153605674,26,0.34946583677462245,0.5,0.0,0.5,0.9999999999998916,0.4048397510323759,2.9999999242136255e-05,1.4650766849517822,1.3596912622451782,0.0,tensor(1.),0.08799565583467484,0.0,0.0,0.0,0.5,0,1.167806,2.5321777,,,
35,0.13647787272930145,0.3272063327021897,26,0.3655833536529428,0.5,0.0,0.5,0.999999999999863,0.40967500609586915,2.9999999242136255e-05,1.4179621934890747,1.4382106065750122,0.0,tensor(1.),0.08738592267036438,0.0,0.0,0.0,0.5,0,1.2009542,2.5182827,,,
36,0.13158266246318817,0.3272066651610658,26,0.3854281767733683,0.5,0.0,0.5,0.9999999999997982,0.4156284530319903,2.9999999242136255e-05,1.363311529159546,1.5190577507019043,0.0,tensor(1.),0.08684078603982925,0.0,0.0,0.0,0.5,0,1.234155,2.496897,,,
37,0.12621033191680908,0.3272069736616686,26,0.4095033228239329,0.5,0.0,0.5,0.9999999999997862,0.4228509968471585,2.9999999242136255e-05,1.3013378381729126,1.6022425889968872,0.0,tensor(1.),0.08635304123163223,0.0,0.0,0.0,0.5,0,1.2674085,2.4682343,,,
38,0.12037790566682816,0.32720723436214033,26,0.4383809280282216,0.5,0.0,0.5,0.9999999999997686,0.43151427840844336,2.9999999242136255e-05,1.232326626777649,1.6877771615982056,0.0,tensor(1.),0.0859164446592331,0.0,0.0,0.0,0.5,0,1.300715,2.4325812,,,
39,0.11410798877477646,0.3272075429791585,26,0.47267952053665635,0.5,0.0,0.5,0.999999999999782,0.4418038561609751,2.9999999242136255e-05,1.156632900238037,1.775672435760498,0.0,tensor(1.),0.08552539348602295,0.0,0.0,0.0,0.5,0,1.3340747,2.3902936,,,
40,0.10742880403995514,0.32720778018701824,26,1.0,0.5,0.0,0.5,0.999999999999782,0.4539036365446358,2.9999999242136255e-05,1.0746780633926392,1.8659405708312988,0.0,tensor(1.),0.08517496287822723,0.0,0.0,0.0,0.5,0,1.3674883,2.341794,0.3272081657312811,"{'pattern_recognition_score': 0.4778884312051327, 'field_coherence_score': 0.01912662058473343, 'structural_complexity_score': 0.08471379713780364, 'higher_order_dynamics': 0.5640622973442078, 'mathematical_reasoning_consistency': 0.9999999999997855, 'quantum_field_performance': 0.3497002885368936}",0.9999999999992122
41,0.1003694161772728,0.3272081657312811,26,0.5599256023077569,0.5,0.0,0.5,0.9999999999997855,0.46797768069230566,2.9999999242136255e-05,0.9868739247322083,1.9587959051132202,0.0,tensor(1.),0.08486080169677734,0.0,0.0,0.0,0.5,0,1.4010283,2.2875674,,,
42,0.09296865016222,0.3272085479460657,26,0.6136515204312748,0.5,0.0,0.5,0.9999999999998388,0.48409545612936633,2.9999999242136255e-05,0.8937678337097168,2.054245710372925,0.0,tensor(1.),0.08457905054092407,0.0,0.0,0.0,0.5,0,1.4346884,2.2281551,,,
43,0.08534896373748779,0.3272085479460657,26,0.6730230833274848,0.5,0.0,0.5,0.9999999999998466,0.5019069249982302,2.9999999242136255e-05,0.797288179397583,2.1483957767486572,0.0,tensor(1.),0.08432627469301224,0.0,0.0,0.0,0.5,0,1.4671336,2.164151,,,
44,0.07748286426067352,0.3272085479460657,26,0.737490029814399,0.5,0.0,0.5,0.9999999999998945,0.5212470089443092,2.9999999242136255e-05,0.6968595385551453,2.2446513175964355,0.0,tensor(1.),0.0840994119644165,0.0,0.0,0.0,0.5,0,1.4995788,2.0961947,,,
45,0.06942050158977509,0.3272085479460657,26,0.8045112277190614,0.5,0.0,0.5,0.9999999999999543,0.5413533683157139,2.9999999242136255e-05,0.593160092830658,2.343012571334839,0.0,tensor(1.),0.08389576524496078,0.0,0.0,0.0,0.5,0,1.5320241,2.024965,,,
46,0.06121502071619034,0.3272085479460657,26,0.8699130081340123,0.5,0.0,0.5,0.9999999999999698,0.5609739024402007,2.9999999242136255e-05,0.4869014620780945,2.443479061126709,0.0,tensor(1.),0.08371292054653168,0.0,0.0,0.0,0.5,0,1.5644693,1.9511737,,,
47,0.052921902388334274,0.3272085479460657,26,0.9279517287683512,0.5,0.0,0.5,1.0,0.5783855186305054,2.9999999242136255e-05,0.3788209557533264,2.5460503101348877,0.0,tensor(1.),0.08354867994785309,0.0,0.0,0.0,0.5,0,1.5969144,1.875558,,,
48,0.04459844529628754,0.3272085479460657,26,0.9720676974627367,0.5,0.0,0.5,1.0,0.591620309238821,2.9999999242136255e-05,0.2696733772754669,2.650728225708008,0.0,tensor(1.),0.0834011510014534,0.0,0.0,0.0,0.5,0,1.6293598,1.7988737,,,
49,0.03630312904715538,0.3272085479460657,26,0.9964031708295844,0.5,0.0,0.5,1.0,0.5989209512488753,2.9999999242136255e-05,0.1602252870798111,2.757510185241699,0.0,tensor(1.),0.08326858282089233,0.0,0.0,0.0,0.5,0,1.6618049,1.7218866,,,
50,0.03622429072856903,0.3272085479460657,26,1.0,0.5,0.0,0.5,1.0,0.5992848213849905,2.9999999242136255e-05,0.1490129679441452,2.8663980960845947,0.0,tensor(1.),0.08314945548772812,0.0,0.0,0.0,0.5,0,1.6942501,1.6453663,0.3272085479460657,"{'pattern_recognition_score': 0.3387410770759189, 'field_coherence_score': 0.0215754581568162, 'structural_complexity_score': 0.08473650850356533, 'higher_order_dynamics': 0.4895830750465393, 'mathematical_reasoning_consistency': 1.0, 'quantum_field_performance': 0.29740095061967364}",1.0
51,0.04604480043053627,0.3272085479460657,26,0.9760580424754424,0.5,0.0,0.5,1.0,0.5928174127426327,2.9999999242136255e-05,0.25673434138298035,2.977391004562378,0.0,tensor(1.),0.08304239064455032,0.0,0.0,0.0,0.5,0,1.7266952,1.5700771,,,
52,0.05570022016763687,0.3272085479460657,26,0.9355958499354974,0.5,0.0,0.5,1.0,0.5806787549806492,2.9999999242136255e-05,0.362473726272583,3.0904903411865234,0.0,tensor(1.),0.08294614404439926,0.0,0.0,0.0,0.5,0,1.7591406,1.4967715,,,
53,0.06513326615095139,0.3272085479460657,26,0.8822075612528091,0.5,0.0,0.5,1.0,0.5646622683758428,2.9999999242136255e-05,0.4654981195926666,3.2056939601898193,0.0,tensor(1.),0.08285963535308838,0.0,0.0,0.0,0.5,0,1.7915857,1.4261817,,,
54,0.07428866624832153,0.3272085479460657,26,0.8222050228596713,0.5,0.0,0.5,1.0,0.5466615068579014,2.9999999242136255e-05,0.5651026368141174,3.3230037689208984,0.0,tensor(1.),0.0827818363904953,0.0,0.0,0.0,0.5,0,1.824031,1.3590131,,,
55,0.0831136554479599,0.3272085479460657,26,0.7609167320768307,0.5,0.0,0.5,1.0,0.5282750196230492,2.9999999242136255e-05,0.6606154441833496,3.4424185752868652,0.0,tensor(1.),0.08271189779043198,0.0,0.0,0.0,0.5,0,1.8564762,1.295937,,,
56,0.09155857563018799,0.3272085479460657,26,0.7021283585603713,0.5,0.0,0.5,1.0,0.5106385075681114,2.9999999242136255e-05,0.7514064311981201,3.5639381408691406,0.0,tensor(1.),0.08264899253845215,0.0,0.0,0.0,0.5,0,1.8889213,1.2375834,,,
57,0.09957750141620636,0.3272085479460657,26,0.6481216708475134,0.5,0.0,0.5,1.0,0.4944365012542541,2.9999999242136255e-05,0.8368929028511047,3.6875641345977783,0.0,tensor(1.),0.0825924202799797,0.0,0.0,0.0,0.5,0,1.9213666,1.1845354,,,
58,0.10712848603725433,0.3272085479460657,26,0.6000046706563227,0.5,0.0,0.5,1.0,0.4800014011968968,2.9999999242136255e-05,0.9165441989898682,3.8132951259613037,0.0,tensor(1.),0.08254153281450272,0.0,0.0,0.0,0.5,0,1.9538118,1.1373231,,,
59,0.11417429894208908,0.3272085479460657,26,0.5580939850504457,0.5,0.0,0.5,1.0,0.4674281955151337,2.9999999242136255e-05,0.9898886680603027,3.941131353378296,0.0,tensor(1.),0.08249577134847641,0.0,0.0,0.0,0.5,0,1.986257,1.0964183,,,
60,0.12082875519990921,0.3272086984710768,26,1.0,0.5,0.0,0.5,1.0,0.45647357357307883,2.9999999242136255e-05,1.057780146598816,4.076171875,0.0,tensor(1.),0.08245459944009781,0.0,0.0,0.0,0.5,0,2.0199647,1.0622295,0.32720860524568707,"{'pattern_recognition_score': 0.24498282193126722, 'field_coherence_score': 0.02311352101286435, 'structural_complexity_score': 0.08474038840658879, 'higher_order_dynamics': 0.42504724860191345, 'mathematical_reasoning_consistency': 0.9999999999999956, 'quantum_field_performance': 0.25997839180420057}",0.9999999999999971
61,0.126873180270195,0.32720860524568707,26,0.4909969348278662,0.5,0.0,0.5,0.9999999999999956,0.4472990804483594,2.9999999242136255e-05,1.1182116270065308,4.211831092834473,0.0,tensor(1.),0.0824175700545311,0.0,0.0,0.0,0.5,0,2.0532696,1.0350984,,,
62,0.13230884075164795,0.32720844689756634,26,0.4657226750308572,0.5,0.0,0.5,0.9999999999999956,0.4397168025092567,2.9999999242136255e-05,1.1711108684539795,4.34885835647583,0.0,tensor(1.),0.08238425105810165,0.0,0.0,0.0,0.5,0,2.0863707,1.0152962,,,
63,0.13712115585803986,0.32720813888590783,26,0.44522984439368185,0.5,0.0,0.5,0.9999999999999922,0.43356895331810386,2.9999999242136255e-05,1.2162903547286987,4.487256050109863,0.0,tensor(1.),0.08235426247119904,0.0,0.0,0.0,0.5,0,2.1192782,1.0030206,,,
64,0.14130181074142456,0.3272078100824729,26,0.4290347504723362,0.5,0.0,0.5,0.9999999999999496,0.42871042514169583,2.9999999242136255e-05,1.2536383867263794,4.627035140991211,0.0,tensor(1.),0.08232730627059937,0.0,0.0,0.0,0.5,0,2.1520033,0.99839437,,,
65,0.14484833180904388,0.32720739769283685,26,0.41671754792711707,0.5,0.0,0.5,0.9999999999998777,0.4250152643781229,2.9999999242136255e-05,1.283118724822998,4.768202304840088,0.0,tensor(1.),0.08230304718017578,0.0,0.0,0.0,0.5,0,2.1845558,1.0014637,,,
66,0.1477644443511963,0.3272068860242143,26,0.40792771546837997,0.5,0.0,0.5,0.9999999999997542,0.4223783146404894,2.9999999242136255e-05,1.304770588874817,4.910761833190918,0.0,tensor(1.),0.0822812095284462,0.0,0.0,0.0,0.5,0,2.2169445,1.0121977,,,
67,0.1500599980354309,0.3272063057869673,26,0.40238207505311224,0.5,0.0,0.5,0.999999999999615,0.4207146225158952,2.9999999242136255e-05,1.318709373474121,5.054720401763916,0.0,tensor(1.),0.08226155489683151,0.0,0.0,0.0,0.5,0,2.2491775,1.0304896,,,
68,0.1517510712146759,0.3272056876914576,26,0.39985802922794195,0.5,0.0,0.5,0.9999999999994729,0.4199574087683299,2.9999999242136255e-05,1.3251265287399292,5.200085163116455,0.0,tensor(1.),0.0822438895702362,0.0,0.0,0.0,0.5,0,2.2812634,1.0561562,,,
69,0.15285947918891907,0.32720501348376274,26,0.4001869693720774,0.5,0.0,0.5,0.9999999999992917,0.4200560908115524,2.9999999242136255e-05,1.3242853879928589,5.346860408782959,0.0,tensor(1.),0.08222799003124237,0.0,0.0,0.0,0.5,0,2.313209,1.0889411,,,
70,0.15341274440288544,0.3272042409516871,26,1.0,0.5,0.0,0.5,0.9999999999991076,0.42097350365618097,2.9999999242136255e-05,1.3165196180343628,5.495049953460693,0.0,tensor(1.),0.08221367746591568,0.0,0.0,0.0,0.5,0,2.345021,1.128517,0.3272034941939637,"{'pattern_recognition_score': 0.1823358747205045, 'field_coherence_score': 0.024150883662119888, 'structural_complexity_score': 0.08448239959322824, 'higher_order_dynamics': 0.36907315254211426, 'mathematical_reasoning_consistency': 0.9999999999987295, 'quantum_field_performance': 0.2329959361315171}",0.9999999999971021
71,0.1534440815448761,0.3272034941939637,26,0.4089430952174578,0.5,0.0,0.5,0.9999999999987295,0.4226829285651103,2.9999999242136255e-05,1.302232027053833,5.644660472869873,0.0,tensor(1.),0.0822008028626442,0.0,0.0,0.0,0.5,0,2.3767061,1.1744882,,,
72,0.1529916375875473,0.32720265819225464,26,0.4172182462755103,0.5,0.0,0.5,0.999999999999067,0.4251654738825598,2.9999999242136255e-05,1.2818870544433594,5.795693874359131,0.0,tensor(1.),0.08218921720981598,0.0,0.0,0.0,0.5,0,2.40827,1.2263955,,,
73,0.15209852159023285,0.3272018085466698,26,0.42802158505192445,0.5,0.0,0.5,0.9999999999992117,0.4284064755154985,2.9999999242136255e-05,1.2560092210769653,5.948156356811523,0.0,tensor(1.),0.08217877894639969,0.0,0.0,0.0,0.5,0,2.439718,1.2837203,,,
74,0.15081214904785156,0.327200924907811,26,0.4413067942063795,0.5,0.0,0.5,0.9999999999991447,0.4323920382618283,2.9999999242136255e-05,1.2251757383346558,6.102047920227051,0.0,tensor(1.),0.08216941356658936,0.0,0.0,0.0,0.5,0,2.471055,1.3458896,,,
75,0.14918377995491028,0.3271999868098647,26,0.457015814771862,0.5,0.0,0.5,0.9999999999987697,0.4371047444314356,2.9999999242136255e-05,1.19001305103302,6.257372856140137,0.0,tensor(1.),0.08216094970703125,0.0,0.0,0.0,0.5,0,2.5022862,1.4122825,,,
76,0.14726819097995758,0.3271990684559569,26,0.47506430147701556,0.5,0.0,0.5,0.9999999999981055,0.4425192904429152,2.9999999242136255e-05,1.151187777519226,6.414130210876465,0.0,tensor(1.),0.08215336501598358,0.0,0.0,0.0,0.5,0,2.5334148,1.4822354,,,
77,0.14512301981449127,0.3271980773890391,26,0.49532384527436074,0.5,0.0,0.5,0.9999999999979874,0.44859715358210694,2.9999999242136255e-05,1.1094039678573608,6.572325229644775,0.0,tensor(1.),0.08214651048183441,0.0,0.0,0.0,0.5,0,2.564446,1.5550495,,,
78,0.1428082436323166,0.32719713514670734,26,0.5176066364850072,0.5,0.0,0.5,0.9999999999978377,0.4552819909452859,2.9999999242136255e-05,1.065392255783081,6.7319560050964355,0.0,tensor(1.),0.08214036375284195,0.0,0.0,0.0,0.5,0,2.5953827,1.6299973,,,
79,0.14036482572555542,0.3271960383746773,26,0.5417379726241308,0.5,0.0,0.5,0.9999999999977542,0.4625213917870147,2.9999999242136255e-05,1.0197402238845825,6.892158508300781,0.0,tensor(1.),0.08213484287261963,0.0,0.0,0.0,0.5,0,2.6260638,1.7063297,,,
80,0.137857586145401,0.32719491780735555,26,1.0,0.5,0.0,0.5,0.9999999999975642,0.4702103955475797,2.9999999242136255e-05,0.9732320308685303,7.052999973297119,0.0,tensor(1.),0.08212984353303909,0.0,0.0,0.0,0.5,0,2.6565108,1.7832843,0.32719373565632853,"{'pattern_recognition_score': 0.14027165642327047, 'field_coherence_score': 0.02487855032300766, 'structural_complexity_score': 0.08401113481341961, 'higher_order_dynamics': 0.321543425321579, 'mathematical_reasoning_consistency': 0.999999999997021, 'quantum_field_performance': 0.21333487526835593}",0.9999999999910971
81,0.1353517323732376,0.32719373565632853,26,0.5940524631119132,0.5,0.0,0.5,0.999999999997021,0.47821573893327607,2.9999999242136255e-05,0.9266566038131714,7.214544773101807,0.0,tensor(1.),0.08212536573410034,0.0,0.0,0.0,0.5,0,2.6867437,1.860092,,,
82,0.13291189074516296,0.3271924527361989,26,0.6212576853126124,0.5,0.0,0.5,0.9999999999978122,0.48637730559356496,2.9999999242136255e-05,0.8807976245880127,7.376843452453613,0.0,tensor(1.),0.08212132751941681,0.0,0.0,0.0,0.5,0,2.7167788,1.9359856,,,
83,0.13090738654136658,0.3271924527361989,26,0.6468874672054024,0.5,0.0,0.5,0.9999999999981601,0.4940662401614367,2.9999999242136255e-05,0.8388300538063049,7.553135871887207,0.0,tensor(1.),0.08211768418550491,0.0,0.0,0.0,0.5,0,2.7490325,2.0102065,,,
84,0.12911897897720337,0.3271924527361989,26,0.6715995392014613,0.5,0.0,0.5,0.9999999999989169,0.5014798617603301,2.9999999242136255e-05,0.7992764711380005,7.731509685516357,0.0,tensor(1.),0.08211442083120346,0.0,0.0,0.0,0.5,0,2.7812862,2.0820134,,,
85,0.1276054084300995,0.3271924527361989,26,0.694747329339226,0.5,0.0,0.5,0.9999999999995073,0.5084241988017185,2.9999999242136255e-05,0.762854814529419,7.91196346282959,0.0,tensor(1.),0.08211146295070648,0.0,0.0,0.0,0.5,0,2.81354,2.1506884,,,
86,0.12642303109169006,0.3271924527361989,26,0.7157108343625339,0.5,0.0,0.5,0.9999999999996712,0.5147132503087273,2.9999999242136255e-05,0.7302507758140564,8.094498634338379,0.0,tensor(1.),0.08210884034633636,0.0,0.0,0.0,0.5,0,2.8457937,2.215546,,,
