step,adaptation_signal,complexity_metric,neurons,pattern_recognition_score,field_coherence_score,structural_complexity_score,higher_order_dynamics,mathematical_reasoning_consistency,quantum_field_performance,learning_rate,qbe_balance,energy_balance,coherence_loss,einstein_correction,feynman_damping,cimm_kl_divergence,cimm_jensen_shannon,cimm_wasserstein,cimm_qwcs,cimm_entropy,prediction,actual,mathematical_complexity,reasoning_consistency,higher_order_performance
35,0.3400316834449768,0.5623539264546707,68,0.12017351637579277,0.5,0.0,0.5,0.999999999999968,0.33605205491273465,0.004977680277079344,2.8064239025115967,10.847257614135742,0.0,tensor(1.),0.08738592267036438,0.0,0.0,0.0,0.5,0,3.2942097,6.0,,,
36,0.26431769132614136,0.562419103551656,68,0.274033097192377,0.5,0.0,0.5,0.9998798277450656,0.38219791193221964,0.0024680299684405327,1.7282041311264038,13.155003547668457,0.0,tensor(1.),0.08684078603982925,0.0,0.0,0.0,0.5,0,3.6276345,2.0,,,
37,0.6899316906929016,0.5623970138374716,68,0.020147140900408363,0.5,0.0,0.5,0.9998192711207236,0.3060260693821949,0.0012171956477686763,7.074379920959473,9.15282917022705,0.0,tensor(1.),0.08635304123163223,0.0,0.0,0.0,0.5,0,3.026132,10.0,,,
38,0.3332572877407074,0.5624001558171585,68,0.18501194285953743,0.5,0.0,0.5,0.9998192187382188,0.3554855047316831,0.0006107563385739923,2.1992828845977783,16.795705795288086,0.0,tensor(1.),0.0859164446592331,0.0,0.0,0.0,0.5,0,4.0988226,2.0,,,
39,0.1655716896057129,0.5623957517789677,68,0.590364677187599,0.5,0.0,0.5,0.9998794467730637,0.47709734783358604,0.0003047471691388637,0.9334015250205994,10.025344848632812,0.0,tensor(1.),0.08552539348602295,0.0,0.0,0.0,0.5,0,3.1670125,4.0,,,
40,0.21022763848304749,0.5623956456081942,68,0.9902193546295166,0.5,0.0,0.5,0.9999999994287769,0.4128807497425563,0.00014751670823898166,1.38787841796875,10.803074836730957,0.0,tensor(1.),0.08517496287822723,0.0,0.0,0.0,0.5,0,3.287506,2.0,0.5623947026673705,"{'pattern_recognition_score': 0.8183925614257317, 'field_coherence_score': 0.0076852552129318035, 'structural_complexity_score': 0.11408055844386787, 'higher_order_dynamics': 0.795451283454895, 'mathematical_reasoning_consistency': 0.9999999999954525, 'quantum_field_performance': 0.4895728864375055}",0.9998593447050564
41,0.8560109734535217,0.5623947026673705,68,0.01165766702930853,0.5,0.0,0.5,0.9999999999954525,0.30349730010833786,7.063920929795131e-05,9.307965278625488,7.792708873748779,0.0,tensor(1.),0.08486080169677734,0.0,0.0,0.0,0.5,0,2.7923694,12.0,,,
42,0.8293368220329285,0.562394498498179,68,0.013863540713520918,0.5,0.0,0.5,0.9999999999947873,0.304159062213535,3.230731817893684e-05,8.534259796142578,12.712038040161133,0.0,tensor(1.),0.08457905054092407,0.0,0.0,0.0,0.5,0,3.566042,12.0,,,
43,0.2946713864803314,0.5623943382175639,68,0.5271141058059629,0.5,0.0,0.5,0.9999999999996412,0.458134231741753,3.0015711672604084e-05,1.0474363565444946,24.469831466674805,0.0,tensor(1.),0.08432627469301224,0.0,0.0,0.0,0.5,0,4.9471655,4.0,,,
44,0.4959464371204376,0.5623941282741726,68,0.09168138912636985,0.5,0.0,0.5,0.9999999999997407,0.327504416737885,3.001586810569279e-05,3.247836112976074,26.493093490600586,0.0,tensor(1.),0.0840994119644165,0.0,0.0,0.0,0.5,0,5.1475925,2.0,,,
45,0.28280287981033325,0.5623938519274816,88,0.5608370682154222,0.5,0.0,0.5,0.999999999999944,0.4682511204646211,3.0015708034625277e-05,0.9851197600364685,23.85763931274414,0.0,tensor(1.),0.08389576524496078,0.0,0.0,0.0,0.5,0,4.8849006,4.0,,,
46,0.3212447762489319,0.5878537415526808,88,0.13405545440866012,0.5,0.0,0.5,0.9999999999998943,0.3402166363225875,0.00490898871794343,2.6417713165283203,11.95686149597168,0.0,tensor(1.),0.08371292054653168,0.0,0.0,0.0,0.5,0,3.4584258,6.0,,,
47,0.17213408648967743,0.5879290662007407,88,0.48149053338144066,0.5,0.0,0.5,0.9998703792915606,0.4444341979435883,0.0024828044697642326,1.13790762424469,9.223772048950195,0.0,tensor(1.),0.08354867994785309,0.0,0.0,0.0,0.5,0,3.0377302,2.0,,,
48,0.6782652139663696,0.5879084365908057,88,0.018378810859864793,0.5,0.0,0.5,0.9998050036733805,0.30549414362529753,0.001218893681652844,7.408407211303711,7.241573810577393,0.0,tensor(1.),0.0834011510014534,0.0,0.0,0.0,0.5,0,2.6917524,10.0,,,
49,0.30422356724739075,0.5879115864401684,88,0.24972834930569954,0.5,0.0,0.5,0.9998049150431442,0.3748989962960243,0.000594472570810467,1.8334499597549438,18.20071792602539,0.0,tensor(1.),0.08326858282089233,0.0,0.0,0.0,0.5,0,4.2666936,6.0,,,
50,0.3029527962207794,0.587916094227694,88,0.9912706613540649,0.5,0.0,0.5,0.9998698960606758,0.3797713857158235,0.0002966216125059873,1.7614942789077759,18.81978988647461,0.0,tensor(1.),0.08314945548772812,0.0,0.0,0.0,0.5,0,4.338635,6.0,0.58791885136161,"{'pattern_recognition_score': 0.7528089993970206, 'field_coherence_score': 0.006763670523817894, 'structural_complexity_score': 0.10419972866149015, 'higher_order_dynamics': 0.7993060946464539, 'mathematical_reasoning_consistency': 0.9999999999369615, 'quantum_field_performance': 0.46826947737302294}",0.9998264651338329
51,0.2994582951068878,0.58791885136161,88,0.3893343487100591,0.5,0.0,0.5,0.9999999999369615,0.4168003046067139,0.00014927308075129986,1.352508544921875,22.535810470581055,0.0,tensor(1.),0.08304239064455032,0.0,0.0,0.0,0.5,0,4.7476077,6.0,,,
52,0.4861285984516144,0.5879204478580505,88,0.09263571606458994,0.5,0.0,0.5,0.9999999999786384,0.3277907148172408,6.927450158400461e-05,3.2297966480255127,26.309770584106445,0.0,tensor(1.),0.08294614404439926,0.0,0.0,0.0,0.5,0,5.129692,2.0,,,
53,0.3108368217945099,0.5879206622252241,88,0.16723049374155136,0.5,0.0,0.5,0.9999999999878497,0.35016914812125033,3.42649182130117e-05,2.331634044647217,14.197319030761719,0.0,tensor(1.),0.08285963535308838,0.0,0.0,0.0,0.5,0,3.76846,6.0,,,
54,0.14315205812454224,0.5879209022270516,88,0.981221873843286,0.5,0.0,0.5,0.9999999999966525,0.594366562152651,3.0016963137313724e-05,0.23842300474643707,14.908458709716797,0.0,tensor(1.),0.0827818363904953,0.0,0.0,0.0,0.5,0,3.8616617,4.0,,,
55,0.20834338665008545,0.5879209022270516,88,0.3652807759624699,0.5,0.0,0.5,0.9999999999990123,0.4095842327886422,3.001713048433885e-05,1.418264389038086,11.006401062011719,0.0,tensor(1.),0.08271189779043198,0.0,0.0,0.0,0.5,0,3.3181882,2.0,,,
56,0.6669145822525024,0.5879208649042994,114,0.019096631092139583,0.5,0.0,0.5,0.9999999999992752,0.3057289893275694,3.0016963137313724e-05,7.267024517059326,8.022165298461914,0.0,tensor(1.),0.08264899253845215,0.0,0.0,0.0,0.5,0,2.8330438,10.0,,,
57,0.9632536172866821,0.6135384475812317,114,0.010317976495178485,0.5,0.0,0.5,0.9999999999999565,0.3030953929485492,0.004796275403350592,9.893847465515137,17.688884735107422,0.0,tensor(1.),0.0825924202799797,0.0,0.0,0.0,0.5,0,4.2062144,14.0,,,
58,0.5156695246696472,0.6136070451699198,114,0.1654150876336693,0.5,0.0,0.5,0.9998687647849004,0.3496114027685908,0.0022478150203824043,2.3462517261505127,39.01142501831055,0.0,tensor(1.),0.08254153281450272,0.0,0.0,0.0,0.5,0,6.2461963,4.0,,,
59,0.6972447633743286,0.6135991697898135,114,0.0504862311854319,0.5,0.0,0.5,0.9998026329617947,0.31512613265180905,0.001063296920619905,4.436797618865967,40.15087127685547,0.0,tensor(1.),0.08249577134847641,0.0,0.0,0.0,0.5,0,6.3367476,2.0,,,
60,0.527072012424469,0.6135878906818107,114,0.9935627579689026,0.5,0.0,0.5,0.9998024971005699,0.3473133424954546,0.0005250085960142314,2.4104692935943604,39.81800079345703,0.0,tensor(1.),0.08245459944009781,0.0,0.0,0.0,0.5,0,6.3104243,4.0,0.6135804578429088,"{'pattern_recognition_score': 0.59687667728336, 'field_coherence_score': 0.006374570065513737, 'structural_complexity_score': 0.09597065978207238, 'higher_order_dynamics': 0.7524886131286621, 'mathematical_reasoning_consistency': 0.999999999286187, 'quantum_field_performance': 0.41272406955571894}",0.9998171078194868
61,0.9566459059715271,0.6135804578429088,114,0.01148886069966769,0.5,0.0,0.5,0.999999999286187,0.303446658138519,0.00025580619694665074,9.375860214233398,22.314451217651367,0.0,tensor(1.),0.0824175700545311,0.0,0.0,0.0,0.5,0,4.7241807,14.0,,,
62,0.2965599000453949,0.6135786616476253,114,0.5074550346093065,0.5,0.0,0.5,0.9999999998610072,0.4522365103688927,0.00012444317690096796,1.085235834121704,25.144800186157227,0.0,tensor(1.),0.08238425105810165,0.0,0.0,0.0,0.5,0,5.0148005,6.0,,,
63,0.6264100670814514,0.6135784405050799,114,0.042557125705652336,0.5,0.0,0.5,0.9999999999274669,0.3127671377044424,6.0376827605068684e-05,4.843220233917236,27.630657196044922,0.0,tensor(1.),0.08235426247119904,0.0,0.0,0.0,0.5,0,5.2568126,10.0,,,
64,0.8774264454841614,0.6135785438818857,114,0.03474038537994646,0.5,0.0,0.5,0.9999999999849569,0.3104221156124796,3.0022658393136226e-05,5.371171951293945,52.866092681884766,0.0,tensor(1.),0.08232730627059937,0.0,0.0,0.0,0.5,0,7.2711425,2.0,,,
65,0.5051432847976685,0.6135784127283842,114,0.17158374885036176,0.5,0.0,0.5,0.9999999999988987,0.3514751246549984,3.0017165045137517e-05,2.2973105907440186,38.40290832519531,0.0,tensor(1.),0.08230304718017578,0.0,0.0,0.0,0.5,0,6.197284,4.0,,,
66,0.2967741787433624,0.6135782642522827,114,0.3837113441013254,0.5,0.0,0.5,0.9999999999992397,0.4151134032303216,3.0017328754183836e-05,1.3673540353775024,22.394742965698242,0.0,tensor(1.),0.0822812095284462,0.0,0.0,0.0,0.5,0,4.73267,6.0,,,
67,0.46390625834465027,0.6135782179888338,114,0.07052708262276086,0.5,0.0,0.5,0.9999999999999742,0.3211581247868257,3.0017157769179903e-05,3.7303037643432617,19.091012954711914,0.0,tensor(1.),0.08226155489683151,0.0,0.0,0.0,0.5,0,4.3697176,8.0,,,
68,0.300759494304657,0.6135780900251121,114,0.24475899784465466,0.5,0.0,0.5,0.9999999999999742,0.3734276993533938,3.0016635719221085e-05,1.8566216230392456,18.00300407409668,0.0,tensor(1.),0.0822438895702362,0.0,0.0,0.0,0.5,0,4.2433977,6.0,,,
69,0.2959977388381958,0.6135782049503178,114,0.4895330217970547,0.5,0.0,0.5,0.9999999999999636,0.4468599065391128,3.0015768061275594e-05,1.1211751699447632,24.785449981689453,0.0,tensor(1.),0.08222799003124237,0.0,0.0,0.0,0.5,0,4.9788423,6.0,,,
70,0.3656685948371887,0.6135782308410853,114,0.9928306937217712,0.5,0.0,0.5,0.9999999999999822,0.3998857929783184,3.001455479534343e-05,1.5154414176940918,29.323415756225586,0.0,tensor(1.),0.08221367746591568,0.0,0.0,0.0,0.5,0,5.415426,4.0,0.6135782359167934,"{'pattern_recognition_score': 0.7041828278034241, 'field_coherence_score': 0.00472272006916954, 'structural_complexity_score': 0.09549893133936943, 'higher_order_dynamics': 0.800359845161438, 'mathematical_reasoning_consistency': 0.9999999999999947, 'quantum_field_performance': 0.45158929140040865}",0.999999999999964
71,0.29600778222084045,0.6135782359167934,114,0.44506101902460815,0.5,0.0,0.5,0.9999999999999947,0.4335183057073819,3.0012994102435187e-05,1.2166532278060913,23.843795776367188,0.0,tensor(1.),0.0822008028626442,0.0,0.0,0.0,0.5,0,4.883361,6.0,,,
72,0.46152159571647644,0.6135782540775836,114,0.0797895625771538,0.5,0.0,0.5,0.9999999999999938,0.3239368687731455,3.001108780154027e-05,3.496034860610962,21.193193435668945,0.0,tensor(1.),0.08218921720981598,0.0,0.0,0.0,0.5,0,4.6039777,8.0,,,
73,0.28386223316192627,0.6135782742640004,114,0.5378281428312361,0.5,0.0,0.5,0.9999999999999991,0.46134844284937077,3.000883589265868e-05,1.0270119905471802,24.271915435791016,0.0,tensor(1.),0.08217877894639969,0.0,0.0,0.0,0.5,0,4.9270005,4.0,,,
74,0.4616756737232208,0.6135781693737954,114,0.07813347479049862,0.5,0.0,0.5,1.0,0.32344004243714963,3.0006236556801014e-05,3.5349209308624268,20.83662223815918,0.0,tensor(1.),0.08216941356658936,0.0,0.0,0.0,0.5,0,4.565089,8.0,,,
75,0.6262779235839844,0.6135781236225739,114,0.04663527215857672,0.5,0.0,0.5,0.9999999999999964,0.31399058164757265,3.0003291612956673e-05,4.621402263641357,30.0117130279541,0.0,tensor(1.),0.08216094970703125,0.0,0.0,0.0,0.5,0,5.4786067,10.0,,,
76,0.6407760381698608,0.6135780795477331,114,0.05758621572138573,0.5,0.0,0.5,0.9999999999999956,0.31727586471641533,2.9999999242136255e-05,4.145408630371094,36.54344940185547,0.0,tensor(1.),0.08215336501598358,0.0,0.0,0.0,0.5,0,6.0454006,2.0,,,
77,0.6242976784706116,0.6135780933080242,114,0.037910357559326945,0.5,0.0,0.5,0.9999999999999929,0.3113731072677974,2.9999999242136255e-05,5.137667179107666,24.62140655517578,0.0,tensor(1.),0.08214651048183441,0.0,0.0,0.0,0.5,0,4.9623404,10.0,,,
78,0.6938745379447937,0.613578018732369,114,0.05052940472917094,0.5,0.0,0.5,0.9999999999999947,0.31515882141875073,2.9999999242136255e-05,4.434802532196045,40.126220703125,0.0,tensor(1.),0.08214036375284195,0.0,0.0,0.0,0.5,0,6.334796,2.0,,,
79,0.29685238003730774,0.6135778606869281,114,0.34386336512896115,0.5,0.0,0.5,0.9999999999999973,0.4031590095386881,2.9999999242136255e-05,1.4813575744628906,21.32849884033203,0.0,tensor(1.),0.08213484287261963,0.0,0.0,0.0,0.5,0,4.6186485,6.0,,,
80,0.21241769194602966,0.613577935169451,148,0.0,0.5,0.0,0.5,0.9999999999999867,0.5438572496324715,2.9999999242136255e-05,0.5798262357711792,20.065380096435547,0.0,tensor(1.),0.08212984353303909,0.0,0.0,0.0,0.5,0,4.4798207,4.0,0.0,0.0,0.0
81,0.29940345883369446,0.6394428569357843,148,0.26206709968543607,0.5,0.0,0.5,0.9999999999999885,0.3786201299056297,0.004704379476606846,1.7780444622039795,18.676437377929688,0.0,tensor(1.),0.08212536573410034,0.0,0.0,0.0,0.5,0,4.3219604,6.0,,,
82,0.46307796239852905,0.6395027560181916,148,0.07066366466136127,0.5,0.0,0.5,0.9998662194564982,0.3211857213440582,0.002268940443173051,3.7265102863311768,19.124385833740234,0.0,tensor(1.),0.08212132751941681,0.0,0.0,0.0,0.5,0,4.373494,8.0,,,
83,0.43194231390953064,0.6395328343613074,148,0.23618765568025055,0.5,0.0,0.5,0.9997988767179995,0.3708361843758751,0.0011113982181996107,1.8983147144317627,33.61725616455078,0.0,tensor(1.),0.08211768418550491,0.0,0.0,0.0,0.5,0,5.7983108,4.0,,,
84,0.5265946388244629,0.6395344405202196,148,0.07967489830694184,0.5,0.0,0.5,0.9997985645014146,0.323882325942224,0.0005302911158651114,3.498680353164673,29.1425724029541,0.0,tensor(1.),0.08211442083120346,0.0,0.0,0.0,0.5,0,5.398677,2.0,,,
85,0.2914561927318573,0.6395317729562522,148,0.5127163759324858,0.5,0.0,0.5,0.9998655928299409,0.4538014720627398,0.000258095096796751,1.0748858451843262,24.7463321685791,0.0,tensor(1.),0.08211146295070648,0.0,0.0,0.0,0.5,0,4.9748826,4.0,,,
86,0.7914549112319946,0.6395289903273806,148,0.016896981807048357,0.5,0.0,0.5,0.999999998462993,0.30506909438841384,0.0001235745003214106,7.727726459503174,19.11368751525879,0.0,tensor(1.),0.08210884034633636,0.0,0.0,0.0,0.5,0,4.3722763,12.0,,,
87,0.46113157272338867,0.6395280873868615,148,0.1294812340216951,0.5,0.0,0.5,0.999999999824956,0.3388443701890041,5.8837980759562925e-05,2.692901849746704,29.23362922668457,0.0,tensor(1.),0.08210644870996475,0.0,0.0,0.0,0.5,0,5.4071007,8.0,,,
88,0.5162562131881714,0.6395279836840928,148,0.16322806055143113,0.5,0.0,0.5,0.9999999999930083,0.3489684181647302,3.0016995879122987e-05,2.364157199859619,39.23652648925781,0.0,tensor(1.),0.08210429549217224,0.0,0.0,0.0,0.5,0,6.264155,4.0,,,
